Sale_ID,Sale_Date,Product_ID,Quantity,Unit_Selling_Price,Revenue,Unit_Cost,Margin
504433,2025-07-26,163,1,271.41,271.41,212.87,58.54
504434,2025-07-26,166,2,183.2,366.4,138.4,89.6
504435,2025-07-26,167,3,70.09,210.27,48.28,65.43
504436,2025-07-26,170,1,154.1,154.1,94.54,59.56
505979,2025-07-26,121,2,35.68,71.36,23.79,23.78
506208,2025-07-26,154,1,65.52,65.52,44.36,21.16
504437,2025-07-27,105,1,338.49,338.49,242.36,96.13
504438,2025-07-27,106,1,249.43,249.43,172.41,77.02
504439,2025-07-27,110,1,292.13,292.13,215.55,76.58
504440,2025-07-27,112,1,175.04,175.04,132.75,42.29
504441,2025-07-27,117,1,91.8,91.8,55.09,36.71
504442,2025-07-27,118,1,256.08,256.08,198.94,57.14
504443,2025-07-27,127,1,99.85,99.85,61.95,37.9
504444,2025-07-27,131,1,333.06,333.06,218.92,114.14
504445,2025-07-27,138,1,315.76,315.76,216.53,99.23
504446,2025-07-27,141,1,251.72,251.72,187.7,64.02
504447,2025-07-27,142,1,58.26,58.26,34.86,23.4
504448,2025-07-27,143,1,323.71,323.71,237.32,86.39
504449,2025-07-27,151,2,59.95,119.9,36.25,47.4
504450,2025-07-27,156,2,71.91,143.82,55.69,32.44
504451,2025-07-27,157,1,82.29,82.29,49.11,33.18
504452,2025-07-27,158,2,192.52,385.04,134.46,116.12
504453,2025-07-27,159,2,243.51,487.02,158.58,169.86
504454,2025-07-27,161,1,299.5,299.5,200.05,99.45
504455,2025-07-27,164,1,342.45,342.45,209.39,133.06
504456,2025-07-27,167,1,70.09,70.09,48.28,21.81
504457,2025-07-27,170,2,154.1,308.2,94.54,119.12
506154,2025-07-27,144,1,219.65,219.65,137.82,81.83
506211,2025-07-27,154,2,65.52,131.04,44.36,42.32
504458,2025-07-28,101,4,193.32,773.28,118.14,300.72
504459,2025-07-28,104,1,401.59,401.59,243.11,158.48
504460,2025-07-28,105,1,338.49,338.49,242.36,96.13
504461,2025-07-28,106,2,249.43,498.86,172.41,154.04
504462,2025-07-28,109,1,246.09,246.09,164.16,81.93
504463,2025-07-28,110,2,292.13,584.26,215.55,153.16
504464,2025-07-28,112,2,175.04,350.08,132.75,84.58
504465,2025-07-28,114,1,266.44,266.44,183.47,82.97
504466,2025-07-28,117,1,91.8,91.8,55.09,36.71
504467,2025-07-28,118,2,256.08,512.16,198.94,114.28
504468,2025-07-28,119,2,198.83,397.66,137.36,122.94
504469,2025-07-28,123,1,315.18,315.18,190.92,124.26
504470,2025-07-28,131,5,333.06,1665.3,218.92,570.7
504471,2025-07-28,134,2,37.23,74.46,28.02,18.42
504472,2025-07-28,138,1,315.76,315.76,216.53,99.23
504473,2025-07-28,139,1,143.43,143.43,101.37,42.06
504474,2025-07-28,141,1,251.72,251.72,187.7,64.02
504475,2025-07-28,142,2,58.26,116.52,34.86,46.8
504476,2025-07-28,151,1,59.95,59.95,36.25,23.7
504477,2025-07-28,155,1,123.41,123.41,78.63,44.78
504478,2025-07-28,157,2,82.29,164.58,49.11,66.36
504479,2025-07-28,158,1,192.52,192.52,134.46,58.06
504480,2025-07-28,159,1,243.51,243.51,158.58,84.93
504481,2025-07-28,161,2,299.5,599.0,200.05,198.9
504482,2025-07-28,164,1,342.45,342.45,209.39,133.06
504483,2025-07-28,166,1,183.2,183.2,138.4,44.8
504484,2025-07-28,167,2,70.09,140.18,48.28,43.62
504485,2025-07-28,168,1,289.8,289.8,228.17,61.63
504486,2025-07-28,170,2,154.1,308.2,94.54,119.12
504487,2025-07-29,105,2,338.49,676.98,242.36,192.26
504488,2025-07-29,106,2,249.43,498.86,172.41,154.04
504489,2025-07-29,109,2,246.09,492.18,164.16,163.86
504490,2025-07-29,110,1,292.13,292.13,215.55,76.58
504491,2025-07-29,112,1,175.04,175.04,132.75,42.29
504492,2025-07-29,118,1,256.08,256.08,198.94,57.14
504493,2025-07-29,126,1,61.33,61.33,48.82,12.51
504494,2025-07-29,127,2,99.85,199.7,61.95,75.8
504495,2025-07-29,131,3,333.06,999.18,218.92,342.42
504496,2025-07-29,134,1,37.23,37.23,28.02,9.21
504497,2025-07-29,138,1,315.76,315.76,216.53,99.23
504498,2025-07-29,139,1,143.43,143.43,101.37,42.06
504499,2025-07-29,141,1,251.72,251.72,187.7,64.02
504500,2025-07-29,142,2,58.26,116.52,34.86,46.8
504501,2025-07-29,145,1,55.05,55.05,35.61,19.44
504502,2025-07-29,149,1,288.99,288.99,208.97,80.02
504503,2025-07-29,156,1,71.91,71.91,55.69,16.22
504504,2025-07-29,157,1,82.29,82.29,49.11,33.18
504505,2025-07-29,158,3,192.52,577.56,134.46,174.18
504506,2025-07-29,159,2,243.51,487.02,158.58,169.86
504507,2025-07-29,160,2,170.86,341.72,126.42,88.88
504508,2025-07-29,166,1,183.2,183.2,138.4,44.8
504509,2025-07-29,167,3,70.09,210.27,48.28,65.43
504510,2025-07-29,169,1,117.76,117.76,72.26,45.5
505998,2025-07-29,124,2,59.0,118.0,37.2,43.6
506039,2025-07-29,132,1,99.35,99.35,73.24,26.11
504511,2025-07-30,104,1,401.59,401.59,243.11,158.48
504512,2025-07-30,105,1,338.49,338.49,242.36,96.13
504513,2025-07-30,106,2,249.43,498.86,172.41,154.04
504514,2025-07-30,117,1,91.8,91.8,55.09,36.71
504515,2025-07-30,118,4,256.08,1024.32,198.94,228.56
504516,2025-07-30,119,1,198.83,198.83,137.36,61.47
504517,2025-07-30,123,1,315.18,315.18,190.92,124.26
504518,2025-07-30,131,1,333.06,333.06,218.92,114.14
504519,2025-07-30,135,1,272.98,272.98,215.02,57.96
504520,2025-07-30,138,1,315.76,315.76,216.53,99.23
504521,2025-07-30,139,2,143.43,286.86,101.37,84.12
504522,2025-07-30,141,2,251.72,503.44,187.7,128.04
504523,2025-07-30,151,2,59.95,119.9,36.25,47.4
504524,2025-07-30,152,1,214.28,214.28,169.22,45.06
504525,2025-07-30,156,5,71.91,359.55,55.69,81.1
504526,2025-07-30,157,2,82.29,164.58,49.11,66.36
504527,2025-07-30,159,5,243.51,1217.55,158.58,424.65
504528,2025-07-30,161,1,299.5,299.5,200.05,99.45
504529,2025-07-30,164,1,342.45,342.45,209.39,133.06
504530,2025-07-30,166,3,183.2,549.6,138.4,134.4
504531,2025-07-30,167,2,70.09,140.18,48.28,43.62
504532,2025-07-30,170,4,154.1,616.4,94.54,238.24
505845,2025-07-30,102,1,65.53,65.53,45.11,20.42
505996,2025-07-30,124,1,59.0,59.0,37.2,21.8
506011,2025-07-30,128,1,126.0,126.0,85.72,40.28
506212,2025-07-30,154,1,65.52,65.52,44.36,21.16
504533,2025-07-31,106,4,249.43,997.72,172.41,308.08
504534,2025-07-31,110,2,292.13,584.26,215.55,153.16
504535,2025-07-31,112,2,175.04,350.08,132.75,84.58
504536,2025-07-31,116,1,50.07,50.07,34.84,15.23
504537,2025-07-31,117,1,91.8,91.8,55.09,36.71
504538,2025-07-31,118,2,256.08,512.16,198.94,114.28
504539,2025-07-31,123,4,315.18,1260.72,190.92,497.04
504540,2025-07-31,125,1,86.82,86.82,57.13,29.69
504541,2025-07-31,127,2,99.85,199.7,61.95,75.8
504542,2025-07-31,131,3,333.06,999.18,218.92,342.42
504543,2025-07-31,134,1,37.23,37.23,28.02,9.21
504544,2025-07-31,135,1,272.98,272.98,215.02,57.96
504545,2025-07-31,139,1,143.43,143.43,101.37,42.06
504546,2025-07-31,143,3,323.71,971.13,237.32,259.17
504547,2025-07-31,145,2,55.05,110.1,35.61,38.88
504548,2025-07-31,148,1,69.95,69.95,42.84,27.11
504549,2025-07-31,152,2,214.28,428.56,169.22,90.12
504550,2025-07-31,156,2,71.91,143.82,55.69,32.44
504551,2025-07-31,157,1,82.29,82.29,49.11,33.18
504552,2025-07-31,158,2,192.52,385.04,134.46,116.12
504553,2025-07-31,159,1,243.51,243.51,158.58,84.93
504554,2025-07-31,161,1,299.5,299.5,200.05,99.45
504555,2025-07-31,163,1,271.41,271.41,212.87,58.54
504556,2025-07-31,164,4,342.45,1369.8,209.39,532.24
504557,2025-07-31,166,3,183.2,549.6,138.4,134.4
504558,2025-07-31,167,1,70.09,70.09,48.28,21.81
504559,2025-07-31,168,1,289.8,289.8,228.17,61.63
504560,2025-07-31,169,1,117.76,117.76,72.26,45.5
504561,2025-07-31,170,2,154.1,308.2,94.54,119.12
505904,2025-07-31,113,2,46.39,92.78,35.6,21.58
506181,2025-07-31,153,1,45.82,45.82,28.45,17.37
504562,2025-08-01,106,1,249.43,249.43,172.41,77.02
504563,2025-08-01,110,2,292.13,584.26,215.55,153.16
504564,2025-08-01,117,1,91.8,91.8,55.09,36.71
504565,2025-08-01,119,1,198.83,198.83,137.36,61.47
504566,2025-08-01,131,2,333.06,666.12,218.92,228.28
504567,2025-08-01,134,1,37.23,37.23,28.02,9.21
504568,2025-08-01,138,1,315.76,315.76,216.53,99.23
504569,2025-08-01,143,4,323.71,1294.84,237.32,345.56
504570,2025-08-01,146,1,111.1,111.1,78.58,32.52
504571,2025-08-01,149,1,288.99,288.99,208.97,80.02
504572,2025-08-01,151,1,59.95,59.95,36.25,23.7
504573,2025-08-01,156,1,71.91,71.91,55.69,16.22
504574,2025-08-01,161,1,299.5,299.5,200.05,99.45
504575,2025-08-01,166,4,183.2,732.8,138.4,179.2
504576,2025-08-01,167,1,70.09,70.09,48.28,21.81
505951,2025-08-01,120,1,238.12,238.12,172.98,65.14
505997,2025-08-01,124,1,59.0,59.0,37.2,21.8
506010,2025-08-01,128,1,126.0,126.0,85.72,40.28
504577,2025-08-02,105,1,338.49,338.49,242.36,96.13
504578,2025-08-02,108,1,289.07,289.07,198.47,90.6
504579,2025-08-02,109,1,246.09,246.09,164.16,81.93
504580,2025-08-02,110,1,292.13,292.13,215.55,76.58
504581,2025-08-02,112,2,175.04,350.08,132.75,84.58
504582,2025-08-02,114,1,266.44,266.44,183.47,82.97
504583,2025-08-02,116,2,50.07,100.14,34.84,30.46
504584,2025-08-02,117,1,91.8,91.8,55.09,36.71
504585,2025-08-02,119,2,198.83,397.66,137.36,122.94
504586,2025-08-02,123,1,315.18,315.18,190.92,124.26
504587,2025-08-02,131,1,333.06,333.06,218.92,114.14
504588,2025-08-02,134,1,37.23,37.23,28.02,9.21
504589,2025-08-02,138,2,315.76,631.52,216.53,198.46
504590,2025-08-02,142,2,58.26,116.52,34.86,46.8
504591,2025-08-02,143,1,323.71,323.71,237.32,86.39
504592,2025-08-02,151,1,59.95,59.95,36.25,23.7
504593,2025-08-02,152,1,214.28,214.28,169.22,45.06
504594,2025-08-02,158,3,192.52,577.56,134.46,174.18
504595,2025-08-02,159,3,243.51,730.53,158.58,254.79
504596,2025-08-02,161,1,299.5,299.5,200.05,99.45
504597,2025-08-02,166,2,183.2,366.4,138.4,89.6
504598,2025-08-02,170,1,154.1,154.1,94.54,59.56
504599,2025-08-03,101,1,193.32,193.32,118.14,75.18
504600,2025-08-03,105,1,338.49,338.49,242.36,96.13
504601,2025-08-03,106,2,249.43,498.86,172.41,154.04
504602,2025-08-03,109,1,246.09,246.09,164.16,81.93
504603,2025-08-03,112,2,175.04,350.08,132.75,84.58
504604,2025-08-03,118,1,256.08,256.08,198.94,57.14
504605,2025-08-03,119,4,198.83,795.32,137.36,245.88
504606,2025-08-03,130,1,250.88,250.88,199.42,51.46
504607,2025-08-03,131,1,333.06,333.06,218.92,114.14
504608,2025-08-03,135,1,272.98,272.98,215.02,57.96
504609,2025-08-03,141,1,251.72,251.72,187.7,64.02
504610,2025-08-03,142,2,58.26,116.52,34.86,46.8
504611,2025-08-03,143,2,323.71,647.42,237.32,172.78
504612,2025-08-03,145,1,55.05,55.05,35.61,19.44
504613,2025-08-03,148,1,69.95,69.95,42.84,27.11
504614,2025-08-03,151,2,59.95,119.9,36.25,47.4
504615,2025-08-03,152,1,214.28,214.28,169.22,45.06
504616,2025-08-03,159,1,243.51,243.51,158.58,84.93
504617,2025-08-03,160,1,170.86,170.86,126.42,44.44
504618,2025-08-03,167,1,70.09,70.09,48.28,21.81
504619,2025-08-03,168,1,289.8,289.8,228.17,61.63
504620,2025-08-03,170,2,154.1,308.2,94.54,119.12
504621,2025-08-04,104,2,401.59,803.18,243.11,316.96
504622,2025-08-04,105,1,338.49,338.49,242.36,96.13
504623,2025-08-04,106,2,249.43,498.86,172.41,154.04
504624,2025-08-04,109,1,246.09,246.09,164.16,81.93
504625,2025-08-04,110,3,292.13,876.39,215.55,229.74
504626,2025-08-04,112,1,175.04,175.04,132.75,42.29
504627,2025-08-04,116,1,50.07,50.07,34.84,15.23
504628,2025-08-04,117,1,91.8,91.8,55.09,36.71
504629,2025-08-04,118,2,256.08,512.16,198.94,114.28
504630,2025-08-04,119,3,198.83,596.49,137.36,184.41
504631,2025-08-04,122,1,185.72,185.72,136.04,49.68
504632,2025-08-04,131,5,333.06,1665.3,218.92,570.7
504633,2025-08-04,134,2,37.23,74.46,28.02,18.42
504634,2025-08-04,135,1,272.98,272.98,215.02,57.96
504635,2025-08-04,138,1,315.76,315.76,216.53,99.23
504636,2025-08-04,142,2,58.26,116.52,34.86,46.8
504637,2025-08-04,143,1,323.71,323.71,237.32,86.39
504638,2025-08-04,149,1,288.99,288.99,208.97,80.02
504639,2025-08-04,157,1,82.29,82.29,49.11,33.18
504640,2025-08-04,158,2,192.52,385.04,134.46,116.12
504641,2025-08-04,159,5,243.51,1217.55,158.58,424.65
504642,2025-08-04,163,2,271.41,542.82,212.87,117.08
504643,2025-08-04,164,1,342.45,342.45,209.39,133.06
504644,2025-08-04,165,1,273.04,273.04,196.44,76.6
504645,2025-08-04,166,1,183.2,183.2,138.4,44.8
504646,2025-08-04,167,2,70.09,140.18,48.28,43.62
504647,2025-08-04,170,5,154.1,770.5,94.54,297.8
504648,2025-08-05,110,2,292.13,584.26,215.55,153.16
504649,2025-08-05,116,1,50.07,50.07,34.84,15.23
504650,2025-08-05,117,2,91.8,183.6,55.09,73.42
504651,2025-08-05,118,1,256.08,256.08,198.94,57.14
504652,2025-08-05,123,1,315.18,315.18,190.92,124.26
504653,2025-08-05,127,2,99.85,199.7,61.95,75.8
504654,2025-08-05,129,1,52.38,52.38,39.89,12.49
504655,2025-08-05,131,1,333.06,333.06,218.92,114.14
504656,2025-08-05,134,1,37.23,37.23,28.02,9.21
504657,2025-08-05,139,1,143.43,143.43,101.37,42.06
504658,2025-08-05,142,3,58.26,174.78,34.86,70.2
504659,2025-08-05,145,1,55.05,55.05,35.61,19.44
504660,2025-08-05,149,1,288.99,288.99,208.97,80.02
504661,2025-08-05,150,1,410.26,410.26,249.3,160.96
504662,2025-08-05,151,2,59.95,119.9,36.25,47.4
504663,2025-08-05,152,1,214.28,214.28,169.22,45.06
504664,2025-08-05,156,3,71.91,215.73,55.69,48.66
504665,2025-08-05,158,2,192.52,385.04,134.46,116.12
504666,2025-08-05,159,1,243.51,243.51,158.58,84.93
504667,2025-08-05,160,1,170.86,170.86,126.42,44.44
504668,2025-08-05,161,1,299.5,299.5,200.05,99.45
504669,2025-08-05,164,2,342.45,684.9,209.39,266.12
504670,2025-08-05,166,1,183.2,183.2,138.4,44.8
504671,2025-08-05,167,1,70.09,70.09,48.28,21.81
506012,2025-08-05,128,2,126.0,252.0,85.72,80.56
506182,2025-08-05,153,1,45.82,45.82,28.45,17.37
504672,2025-08-06,106,2,249.43,498.86,172.41,154.04
504673,2025-08-06,112,2,175.04,350.08,132.75,84.58
504674,2025-08-06,116,1,50.07,50.07,34.84,15.23
504675,2025-08-06,118,2,256.08,512.16,198.94,114.28
504676,2025-08-06,122,1,185.72,185.72,136.04,49.68
504677,2025-08-06,123,1,315.18,315.18,190.92,124.26
504678,2025-08-06,131,5,333.06,1665.3,218.92,570.7
504679,2025-08-06,134,1,37.23,37.23,28.02,9.21
504680,2025-08-06,135,1,272.98,272.98,215.02,57.96
504681,2025-08-06,139,1,143.43,143.43,101.37,42.06
504682,2025-08-06,143,1,323.71,323.71,237.32,86.39
504683,2025-08-06,149,1,288.99,288.99,208.97,80.02
504684,2025-08-06,151,1,59.95,59.95,36.25,23.7
504685,2025-08-06,152,2,214.28,428.56,169.22,90.12
504686,2025-08-06,156,6,71.91,431.46,55.69,97.32
504687,2025-08-06,167,1,70.09,70.09,48.28,21.81
504688,2025-08-06,170,1,154.1,154.1,94.54,59.56
506183,2025-08-06,153,1,45.82,45.82,28.45,17.37
504689,2025-08-07,105,1,338.49,338.49,242.36,96.13
504690,2025-08-07,110,2,292.13,584.26,215.55,153.16
504691,2025-08-07,112,2,175.04,350.08,132.75,84.58
504692,2025-08-07,114,1,266.44,266.44,183.47,82.97
504693,2025-08-07,117,2,91.8,183.6,55.09,73.42
504694,2025-08-07,118,1,256.08,256.08,198.94,57.14
504695,2025-08-07,127,1,99.85,99.85,61.95,37.9
504696,2025-08-07,131,1,333.06,333.06,218.92,114.14
504697,2025-08-07,134,2,37.23,74.46,28.02,18.42
504698,2025-08-07,135,1,272.98,272.98,215.02,57.96
504699,2025-08-07,138,1,315.76,315.76,216.53,99.23
504700,2025-08-07,141,1,251.72,251.72,187.7,64.02
504701,2025-08-07,142,2,58.26,116.52,34.86,46.8
504702,2025-08-07,143,4,323.71,1294.84,237.32,345.56
504703,2025-08-07,149,1,288.99,288.99,208.97,80.02
504704,2025-08-07,152,1,214.28,214.28,169.22,45.06
504705,2025-08-07,155,1,123.41,123.41,78.63,44.78
504706,2025-08-07,156,3,71.91,215.73,55.69,48.66
504707,2025-08-07,158,2,192.52,385.04,134.46,116.12
504708,2025-08-07,159,3,243.51,730.53,158.58,254.79
504709,2025-08-07,160,3,170.86,512.58,126.42,133.32
504710,2025-08-07,164,1,342.45,342.45,209.39,133.06
504711,2025-08-07,166,2,183.2,366.4,138.4,89.6
504712,2025-08-07,167,1,70.09,70.09,48.28,21.81
504713,2025-08-07,168,1,289.8,289.8,228.17,61.63
504714,2025-08-07,170,1,154.1,154.1,94.54,59.56
506040,2025-08-07,132,1,99.35,99.35,73.24,26.11
506057,2025-08-07,133,2,115.61,231.22,87.93,55.36
506184,2025-08-07,153,2,45.82,91.64,28.45,34.74
504715,2025-08-08,104,1,401.59,401.59,243.11,158.48
504716,2025-08-08,105,1,338.49,338.49,242.36,96.13
504717,2025-08-08,106,1,249.43,249.43,172.41,77.02
504718,2025-08-08,112,2,175.04,350.08,132.75,84.58
504719,2025-08-08,114,1,266.44,266.44,183.47,82.97
504720,2025-08-08,116,1,50.07,50.07,34.84,15.23
504721,2025-08-08,122,1,185.72,185.72,136.04,49.68
504722,2025-08-08,123,1,315.18,315.18,190.92,124.26
504723,2025-08-08,142,1,58.26,58.26,34.86,23.4
504724,2025-08-08,143,1,323.71,323.71,237.32,86.39
504725,2025-08-08,148,1,69.95,69.95,42.84,27.11
504726,2025-08-08,149,1,288.99,288.99,208.97,80.02
504727,2025-08-08,150,1,410.26,410.26,249.3,160.96
504728,2025-08-08,151,1,59.95,59.95,36.25,23.7
504729,2025-08-08,156,1,71.91,71.91,55.69,16.22
504730,2025-08-08,159,1,243.51,243.51,158.58,84.93
504731,2025-08-08,163,1,271.41,271.41,212.87,58.54
504732,2025-08-08,166,3,183.2,549.6,138.4,134.4
504733,2025-08-08,167,2,70.09,140.18,48.28,43.62
504734,2025-08-08,170,2,154.1,308.2,94.54,119.12
504735,2025-08-09,104,2,401.59,803.18,243.11,316.96
504736,2025-08-09,110,1,292.13,292.13,215.55,76.58
504737,2025-08-09,112,1,175.04,175.04,132.75,42.29
504738,2025-08-09,116,1,50.07,50.07,34.84,15.23
504739,2025-08-09,117,1,91.8,91.8,55.09,36.71
504740,2025-08-09,118,1,256.08,256.08,198.94,57.14
504741,2025-08-09,119,1,198.83,198.83,137.36,61.47
504742,2025-08-09,131,1,333.06,333.06,218.92,114.14
504743,2025-08-09,135,2,272.98,545.96,215.02,115.92
504744,2025-08-09,142,1,58.26,58.26,34.86,23.4
504745,2025-08-09,148,1,69.95,69.95,42.84,27.11
504746,2025-08-09,150,1,410.26,410.26,249.3,160.96
504747,2025-08-09,158,2,192.52,385.04,134.46,116.12
504748,2025-08-09,159,3,243.51,730.53,158.58,254.79
504749,2025-08-09,163,1,271.41,271.41,212.87,58.54
504750,2025-08-09,164,1,342.45,342.45,209.39,133.06
504751,2025-08-09,166,4,183.2,732.8,138.4,179.2
504752,2025-08-09,167,3,70.09,210.27,48.28,65.43
504753,2025-08-09,168,1,289.8,289.8,228.17,61.63
504754,2025-08-09,170,1,154.1,154.1,94.54,59.56
505846,2025-08-09,102,2,65.53,131.06,45.11,40.84
505886,2025-08-09,103,1,102.57,102.57,68.4,34.17
505905,2025-08-09,113,2,46.39,92.78,35.6,21.58
505952,2025-08-09,120,2,238.12,476.24,172.98,130.28
506041,2025-08-09,132,1,99.35,99.35,73.24,26.11
504755,2025-08-10,105,1,338.49,338.49,242.36,96.13
504756,2025-08-10,108,1,289.07,289.07,198.47,90.6
504757,2025-08-10,109,1,246.09,246.09,164.16,81.93
504758,2025-08-10,118,2,256.08,512.16,198.94,114.28
504759,2025-08-10,119,1,198.83,198.83,137.36,61.47
504760,2025-08-10,131,2,333.06,666.12,218.92,228.28
504761,2025-08-10,138,1,315.76,315.76,216.53,99.23
504762,2025-08-10,151,1,59.95,59.95,36.25,23.7
504763,2025-08-10,152,1,214.28,214.28,169.22,45.06
504764,2025-08-10,156,3,71.91,215.73,55.69,48.66
504765,2025-08-10,157,2,82.29,164.58,49.11,66.36
504766,2025-08-10,158,2,192.52,385.04,134.46,116.12
504767,2025-08-10,159,1,243.51,243.51,158.58,84.93
504768,2025-08-10,160,1,170.86,170.86,126.42,44.44
504769,2025-08-10,166,1,183.2,183.2,138.4,44.8
504770,2025-08-10,170,1,154.1,154.1,94.54,59.56
505930,2025-08-10,115,2,92.47,184.94,56.54,71.86
506185,2025-08-10,153,1,45.82,45.82,28.45,17.37
504771,2025-08-11,101,1,193.32,193.32,118.14,75.18
504772,2025-08-11,104,1,401.59,401.59,243.11,158.48
504773,2025-08-11,105,1,338.49,338.49,242.36,96.13
504774,2025-08-11,106,1,249.43,249.43,172.41,77.02
504775,2025-08-11,109,1,246.09,246.09,164.16,81.93
504776,2025-08-11,110,1,292.13,292.13,215.55,76.58
504777,2025-08-11,117,1,91.8,91.8,55.09,36.71
504778,2025-08-11,119,2,198.83,397.66,137.36,122.94
504779,2025-08-11,127,2,99.85,199.7,61.95,75.8
504780,2025-08-11,131,4,333.06,1332.24,218.92,456.56
504781,2025-08-11,141,1,251.72,251.72,187.7,64.02
504782,2025-08-11,143,2,323.71,647.42,237.32,172.78
504783,2025-08-11,145,4,55.05,220.2,35.61,77.76
504784,2025-08-11,151,1,59.95,59.95,36.25,23.7
504785,2025-08-11,156,2,71.91,143.82,55.69,32.44
504786,2025-08-11,158,1,192.52,192.52,134.46,58.06
504787,2025-08-11,159,1,243.51,243.51,158.58,84.93
504788,2025-08-11,163,1,271.41,271.41,212.87,58.54
504789,2025-08-11,164,2,342.45,684.9,209.39,266.12
504790,2025-08-11,166,2,183.2,366.4,138.4,89.6
504791,2025-08-11,167,3,70.09,210.27,48.28,65.43
504792,2025-08-11,170,1,154.1,154.1,94.54,59.56
505980,2025-08-11,121,1,35.68,35.68,23.79,11.89
504793,2025-08-12,101,1,193.32,193.32,118.14,75.18
504794,2025-08-12,104,1,401.59,401.59,243.11,158.48
504795,2025-08-12,106,2,249.43,498.86,172.41,154.04
504796,2025-08-12,108,1,289.07,289.07,198.47,90.6
504797,2025-08-12,118,1,256.08,256.08,198.94,57.14
504798,2025-08-12,127,1,99.85,99.85,61.95,37.9
504799,2025-08-12,130,1,250.88,250.88,199.42,51.46
504800,2025-08-12,138,1,315.76,315.76,216.53,99.23
504801,2025-08-12,158,2,192.52,385.04,134.46,116.12
504802,2025-08-12,159,4,243.51,974.04,158.58,339.72
504803,2025-08-12,161,1,299.5,299.5,200.05,99.45
504804,2025-08-12,166,1,183.2,183.2,138.4,44.8
504805,2025-08-12,168,1,289.8,289.8,228.17,61.63
505887,2025-08-12,103,2,102.57,205.14,68.4,68.34
504806,2025-08-13,101,2,193.32,386.64,118.14,150.36
504807,2025-08-13,104,1,401.59,401.59,243.11,158.48
504808,2025-08-13,105,3,338.49,1015.47,242.36,288.39
504809,2025-08-13,106,1,249.43,249.43,172.41,77.02
504810,2025-08-13,109,1,246.09,246.09,164.16,81.93
504811,2025-08-13,110,1,292.13,292.13,215.55,76.58
504812,2025-08-13,118,2,256.08,512.16,198.94,114.28
504813,2025-08-13,119,1,198.83,198.83,137.36,61.47
504814,2025-08-13,123,1,315.18,315.18,190.92,124.26
504815,2025-08-13,131,2,333.06,666.12,218.92,228.28
504816,2025-08-13,134,2,37.23,74.46,28.02,18.42
504817,2025-08-13,135,1,272.98,272.98,215.02,57.96
504818,2025-08-13,138,1,315.76,315.76,216.53,99.23
504819,2025-08-13,139,1,143.43,143.43,101.37,42.06
504820,2025-08-13,141,2,251.72,503.44,187.7,128.04
504821,2025-08-13,142,4,58.26,233.04,34.86,93.6
504822,2025-08-13,143,1,323.71,323.71,237.32,86.39
504823,2025-08-13,145,1,55.05,55.05,35.61,19.44
504824,2025-08-13,149,2,288.99,577.98,208.97,160.04
504825,2025-08-13,151,2,59.95,119.9,36.25,47.4
504826,2025-08-13,156,1,71.91,71.91,55.69,16.22
504827,2025-08-13,158,3,192.52,577.56,134.46,174.18
504828,2025-08-13,159,2,243.51,487.02,158.58,169.86
504829,2025-08-13,160,1,170.86,170.86,126.42,44.44
504830,2025-08-13,167,1,70.09,70.09,48.28,21.81
504831,2025-08-13,168,1,289.8,289.8,228.17,61.63
504832,2025-08-14,101,1,193.32,193.32,118.14,75.18
504833,2025-08-14,106,2,249.43,498.86,172.41,154.04
504834,2025-08-14,108,1,289.07,289.07,198.47,90.6
504835,2025-08-14,116,1,50.07,50.07,34.84,15.23
504836,2025-08-14,117,1,91.8,91.8,55.09,36.71
504837,2025-08-14,118,1,256.08,256.08,198.94,57.14
504838,2025-08-14,131,1,333.06,333.06,218.92,114.14
504839,2025-08-14,134,1,37.23,37.23,28.02,9.21
504840,2025-08-14,139,2,143.43,286.86,101.37,84.12
504841,2025-08-14,142,3,58.26,174.78,34.86,70.2
504842,2025-08-14,143,1,323.71,323.71,237.32,86.39
504843,2025-08-14,145,1,55.05,55.05,35.61,19.44
504844,2025-08-14,151,1,59.95,59.95,36.25,23.7
504845,2025-08-14,152,1,214.28,214.28,169.22,45.06
504846,2025-08-14,156,4,71.91,287.64,55.69,64.88
504847,2025-08-14,158,1,192.52,192.52,134.46,58.06
504848,2025-08-14,159,3,243.51,730.53,158.58,254.79
504849,2025-08-14,165,1,273.04,273.04,196.44,76.6
504850,2025-08-14,166,2,183.2,366.4,138.4,89.6
504851,2025-08-14,167,2,70.09,140.18,48.28,43.62
504852,2025-08-14,168,2,289.8,579.6,228.17,123.26
504853,2025-08-14,170,1,154.1,154.1,94.54,59.56
505931,2025-08-14,115,2,92.47,184.94,56.54,71.86
506122,2025-08-14,137,2,395.0,790.0,245.2,299.6
504854,2025-08-15,109,1,246.09,246.09,164.16,81.93
504855,2025-08-15,112,1,175.04,175.04,132.75,42.29
504856,2025-08-15,117,1,91.8,91.8,55.09,36.71
504857,2025-08-15,118,2,256.08,512.16,198.94,114.28
504858,2025-08-15,119,1,198.83,198.83,137.36,61.47
504859,2025-08-15,126,1,61.33,61.33,48.82,12.51
504860,2025-08-15,130,1,250.88,250.88,199.42,51.46
504861,2025-08-15,131,1,333.06,333.06,218.92,114.14
504862,2025-08-15,138,1,315.76,315.76,216.53,99.23
504863,2025-08-15,139,1,143.43,143.43,101.37,42.06
504864,2025-08-15,142,2,58.26,116.52,34.86,46.8
