Request_ID,Request_Date,Requested_Product_ID,Requested_Category,Quantity_Requested,Available,Alternative_Offered,Alternative_Product_ID,Ordered_For_Customer,Order_ID,Fulfilled_Date,Outcome
71058,2025-08-02,168.0,,2,1,0,,0,,2025-08-02,Sold
71114,2025-08-02,122.0,,1,1,0,,0,,2025-08-02,Sold
70212,2025-08-03,113.0,,2,0,0,,0,,,Customer Declined
70555,2025-08-03,132.0,,1,0,1,134.0,1,9567.0,2025-08-07,Ordered and Fulfilled
70909,2025-08-03,153.0,,1,0,1,154.0,1,9721.0,2025-08-06,Ordered and Fulfilled
70052,2025-08-04,102.0,,2,0,1,101.0,1,9356.0,2025-08-09,Ordered and Fulfilled
70556,2025-08-04,,Cough & Cold,1,0,1,127.0,0,,,Alternative Accepted
70910,2025-08-04,,Dermatological,2,0,1,157.0,1,9722.0,2025-08-07,Ordered and Fulfilled
71228,2025-08-04,143.0,,2,1,0,,0,,2025-08-04,Sold
70053,2025-08-05,102.0,,1,0,1,101.0,0,,,Customer Declined
70157,2025-08-05,,Antimalarial,1,0,1,101.0,1,9398.0,2025-08-09,Ordered and Fulfilled
70557,2025-08-05,132.0,,1,0,0,,1,9568.0,2025-08-09,Ordered and Fulfilled
70590,2025-08-05,133.0,,2,0,1,128.0,1,9585.0,2025-08-07,Ordered and Fulfilled
71035,2025-08-05,114.0,,1,1,0,,0,,2025-08-05,Sold
71176,2025-08-05,156.0,,1,1,0,,0,,2025-08-05,Sold
70213,2025-08-06,113.0,,2,0,1,115.0,1,9420.0,2025-08-09,Ordered and Fulfilled
70334,2025-08-06,,Antibiotic,2,0,0,,1,9471.0,2025-08-09,Ordered and Fulfilled
70405,2025-08-06,121.0,,1,0,1,125.0,1,9502.0,2025-08-11,Ordered and Fulfilled
70815,2025-08-06,144.0,,1,0,1,143.0,0,,,Alternative Accepted
71057,2025-08-06,148.0,,2,1,0,,0,,2025-08-06,Sold
71087,2025-08-06,158.0,,2,1,0,,0,,2025-08-06,Sold
70054,2025-08-07,102.0,,1,0,0,,0,,,Customer Declined
70282,2025-08-07,115.0,,2,0,1,112.0,1,9447.0,2025-08-10,Ordered and Fulfilled
70406,2025-08-07,121.0,,1,0,1,125.0,0,,,Customer Declined
70816,2025-08-07,144.0,,1,0,1,147.0,0,,,Customer Declined
70911,2025-08-07,153.0,,1,0,0,,1,9723.0,2025-08-10,Ordered and Fulfilled
71045,2025-08-07,160.0,,2,1,0,,0,,2025-08-07,Sold
71203,2025-08-07,125.0,,2,1,0,,0,,2025-08-07,Sold
70158,2025-08-08,103.0,,2,0,0,,1,9399.0,2025-08-12,Ordered and Fulfilled
70591,2025-08-08,133.0,,2,0,0,,0,,,Customer Declined
70735,2025-08-08,137.0,,1,0,1,136.0,0,,,Customer Declined
70817,2025-08-08,144.0,,1,0,1,145.0,0,,,Alternative Accepted
71131,2025-08-08,155.0,,2,1,0,,0,,2025-08-08,Sold
70736,2025-08-09,137.0,,2,0,1,141.0,0,,,Customer Declined
70159,2025-08-10,103.0,,2,0,1,101.0,0,,,Unavailable
70737,2025-08-10,137.0,,2,0,1,140.0,1,9651.0,2025-08-14,Ordered and Fulfilled
71010,2025-08-10,162.0,,1,0,1,163.0,0,,,Alternative Accepted
70283,2025-08-11,,Antibiotic,2,0,1,118.0,1,9448.0,2025-08-14,Ordered and Fulfilled
70455,2025-08-11,,Antihistamine,1,0,1,123.0,0,,,Alternative Accepted
70558,2025-08-11,132.0,,1,0,1,131.0,1,9569.0,2025-08-15,Ordered and Fulfilled
70912,2025-08-11,153.0,,2,0,1,155.0,0,,,Unavailable
71140,2025-08-11,143.0,,2,1,0,,0,,2025-08-11,Sold
71149,2025-08-11,152.0,,1,1,0,,0,,2025-08-11,Sold
71170,2025-08-11,157.0,,2,1,0,,0,,2025-08-11,Sold
71271,2025-08-11,101.0,,2,1,0,,0,,2025-08-11,Sold
70160,2025-08-12,103.0,,2,0,0,,0,,,Customer Declined
70284,2025-08-12,115.0,,2,0,1,112.0,0,,,Customer Declined
70407,2025-08-12,121.0,,1,0,1,126.0,0,,,Alternative Accepted
70456,2025-08-12,124.0,,1,0,0,,0,,,Unavailable
70663,2025-08-12,,Gastro/Antacid,1,0,1,141.0,1,9621.0,2025-08-16,Ordered and Fulfilled
71238,2025-08-12,163.0,,2,1,0,,0,,2025-08-12,Sold
70161,2025-08-13,,Antimalarial,1,0,1,101.0,1,9400.0,2025-08-17,Ordered and Fulfilled
70285,2025-08-13,115.0,,1,0,0,,0,,,Unavailable
70497,2025-08-13,128.0,,1,0,1,133.0,0,,,Alternative Accepted
70559,2025-08-13,132.0,,1,0,1,131.0,1,9570.0,2025-08-17,Ordered and Fulfilled
70913,2025-08-13,,Dermatological,1,0,0,,0,,,Unavailable
71116,2025-08-13,135.0,,1,1,0,,0,,2025-08-13,Sold
71125,2025-08-13,170.0,,2,1,0,,0,,2025-08-13,Sold
71242,2025-08-13,159.0,,1,1,0,,0,,2025-08-13,Sold
71285,2025-08-13,145.0,,2,1,0,,0,,2025-08-13,Sold
70498,2025-08-14,128.0,,2,0,1,132.0,0,,,Alternative Accepted
70592,2025-08-14,,Cough & Cold,1,0,0,,0,,,Customer Declined
70738,2025-08-14,137.0,,1,0,1,136.0,1,9652.0,2025-08-18,Ordered and Fulfilled
70914,2025-08-14,,Dermatological,2,0,0,,1,9724.0,2025-08-22,Ordered and Fulfilled
71063,2025-08-14,164.0,,2,1,0,,0,,2025-08-14,Sold
71078,2025-08-14,169.0,,2,1,0,,0,,2025-08-14,Sold
71094,2025-08-14,135.0,,1,1,0,,0,,2025-08-14,Sold
71130,2025-08-14,126.0,,2,1,0,,0,,2025-08-14,Sold
71172,2025-08-14,131.0,,1,1,0,,0,,2025-08-14,Sold
70055,2025-08-15,102.0,,1,0,1,103.0,0,,,Alternative Accepted
70162,2025-08-15,103.0,,1,0,1,101.0,1,9401.0,2025-08-19,Ordered and Fulfilled
70214,2025-08-15,113.0,,2,0,1,115.0,0,,,Customer Declined
70335,2025-08-15,120.0,,1,0,0,,0,,,Unavailable
70457,2025-08-15,124.0,,1,0,0,,1,9522.0,2025-08-18,Ordered and Fulfilled
71050,2025-08-15,160.0,,2,1,0,,0,,2025-08-15,Sold
70408,2025-08-16,121.0,,1,0,0,,0,,,Customer Declined
70739,2025-08-16,137.0,,1,0,1,135.0,1,9653.0,2025-08-20,Ordered and Fulfilled
70818,2025-08-16,144.0,,1,0,1,147.0,1,9687.0,2025-08-21,Ordered and Fulfilled
70056,2025-08-17,102.0,,2,0,0,,1,9357.0,2025-08-26,Ordered and Fulfilled
70163,2025-08-17,103.0,,2,0,1,102.0,0,,,Customer Declined
70286,2025-08-17,115.0,,1,0,0,,0,,,Unavailable
70409,2025-08-17,121.0,,1,0,1,126.0,0,,,Alternative Accepted
70560,2025-08-17,132.0,,2,0,0,,1,9571.0,2025-08-21,Ordered and Fulfilled
70819,2025-08-17,,Vitamins & Supplements,2,0,0,,0,,,Customer Declined
70336,2025-08-18,120.0,,2,0,1,115.0,0,,,Alternative Accepted
70499,2025-08-18,128.0,,2,0,1,129.0,1,9538.0,2025-08-23,Ordered and Fulfilled
70664,2025-08-18,136.0,,1,0,0,,0,,,Customer Declined
70915,2025-08-18,,Dermatological,1,0,1,154.0,0,,,Alternative Accepted
70057,2025-08-19,102.0,,2,0,1,103.0,0,,,Customer Declined
71037,2025-08-19,104.0,,2,1,0,,0,,2025-08-19,Sold
70164,2025-08-20,103.0,,1,0,1,102.0,1,9402.0,2025-08-24,Ordered and Fulfilled
70740,2025-08-20,137.0,,2,0,1,135.0,1,9654.0,2025-08-24,Ordered and Fulfilled
71043,2025-08-20,105.0,,2,1,0,,0,,2025-08-20,Sold
70337,2025-08-21,120.0,,2,0,1,113.0,0,,,Alternative Accepted
70058,2025-08-22,,Antimalarial,1,0,1,101.0,1,9358.0,2025-08-27,Ordered and Fulfilled
70165,2025-08-22,103.0,,1,0,1,102.0,0,,,Alternative Accepted
70287,2025-08-22,115.0,,2,0,0,,0,,,Unavailable
70741,2025-08-22,137.0,,1,0,0,,0,,,Customer Declined
71209,2025-08-22,138.0,,1,1,0,,0,,2025-08-22,Sold
70338,2025-08-23,,Antibiotic,1,0,1,113.0,0,,,Alternative Accepted
71052,2025-08-23,106.0,,1,1,0,,0,,2025-08-23,Sold
70410,2025-08-24,121.0,,1,0,0,,0,,,Customer Declined
70500,2025-08-24,128.0,,2,0,1,132.0,0,,,Alternative Accepted
70985,2025-08-24,154.0,,2,0,1,155.0,1,9753.0,2025-08-26,Ordered and Fulfilled
71095,2025-08-24,149.0,,2,1,0,,0,,2025-08-24,Sold
71207,2025-08-24,130.0,,2,1,0,,0,,2025-08-24,Sold
70288,2025-08-25,115.0,,2,0,0,,1,9449.0,2025-08-28,Ordered and Fulfilled
70561,2025-08-25,,Cough & Cold,2,0,1,133.0,1,9572.0,2025-08-29,Ordered and Fulfilled
70665,2025-08-25,136.0,,2,0,0,,1,9622.0,2025-08-29,Ordered and Fulfilled
70742,2025-08-25,137.0,,2,0,1,141.0,0,,,Unavailable
70820,2025-08-25,144.0,,1,0,0,,0,,,Customer Declined
70289,2025-08-26,115.0,,2,0,1,117.0,0,,,Customer Declined
71054,2025-08-26,118.0,,2,1,0,,0,,2025-08-26,Sold
71162,2025-08-26,158.0,,2,1,0,,0,,2025-08-26,Sold
70059,2025-08-27,102.0,,2,0,0,,1,9359.0,2025-09-01,Ordered and Fulfilled
70215,2025-08-27,113.0,,2,0,1,114.0,0,,,Customer Declined
70593,2025-08-27,133.0,,2,0,1,127.0,1,9586.0,2025-08-29,Ordered and Fulfilled
70743,2025-08-27,137.0,,1,0,1,139.0,1,9655.0,2025-09-03,Ordered and Fulfilled
70986,2025-08-27,154.0,,2,0,1,152.0,0,,,Unavailable
71139,2025-08-27,114.0,,2,1,0,,0,,2025-08-27,Sold
70166,2025-08-28,103.0,,1,0,0,,0,,,Customer Declined
70666,2025-08-28,,Gastro/Antacid,2,0,0,,0,,,Customer Declined
70060,2025-08-29,102.0,,2,0,0,,0,,,Customer Declined
70411,2025-08-29,121.0,,1,0,1,125.0,1,9503.0,2025-09-03,Ordered and Fulfilled
70667,2025-08-29,,Gastro/Antacid,1,0,0,,0,,,Unavailable
70821,2025-08-29,144.0,,2,0,0,,0,,,Customer Declined
70061,2025-08-30,,Antimalarial,2,0,0,,0,,,Unavailable
70167,2025-08-30,103.0,,1,0,1,102.0,0,,,Alternative Accepted
70562,2025-08-30,132.0,,2,0,1,129.0,1,9573.0,2025-09-03,Ordered and Fulfilled
70668,2025-08-30,136.0,,1,0,1,138.0,1,9623.0,2025-09-08,Ordered and Fulfilled
70916,2025-08-30,153.0,,1,0,1,154.0,0,,,Customer Declined
71011,2025-08-30,162.0,,2,0,0,,0,,,Customer Declined
71024,2025-08-30,155.0,,2,1,0,,0,,2025-08-30,Sold
71270,2025-08-30,149.0,,2,1,0,,0,,2025-08-30,Sold
70216,2025-08-31,113.0,,2,0,0,,0,,,Unavailable
70501,2025-08-31,,Cough & Cold,1,0,1,129.0,1,9539.0,2025-09-05,Ordered and Fulfilled
70917,2025-08-31,153.0,,1,0,0,,0,,,Customer Declined
71122,2025-08-31,170.0,,1,1,0,,0,,2025-08-31,Sold
70339,2025-09-01,,Antibiotic,1,0,1,118.0,1,9472.0,2025-09-07,Ordered and Fulfilled
70594,2025-09-01,133.0,,1,0,0,,1,9587.0,2025-09-07,Ordered and Fulfilled
70669,2025-09-01,136.0,,2,0,0,,1,9624.0,2025-09-05,Ordered and Fulfilled
70822,2025-09-01,144.0,,2,0,1,147.0,0,,,Customer Declined
70853,2025-09-01,147.0,,2,0,1,148.0,0,,,Alternative Accepted
71183,2025-09-01,145.0,,1,1,0,,0,,2025-09-01,Sold
71186,2025-09-01,161.0,,1,1,0,,0,,2025-09-01,Sold
71273,2025-09-01,109.0,,1,1,0,,0,,2025-09-01,Sold
70168,2025-09-02,,Antimalarial,1,0,1,101.0,1,9403.0,2025-09-06,Ordered and Fulfilled
70823,2025-09-02,144.0,,1,0,1,148.0,0,,,Alternative Accepted
70918,2025-09-02,,Dermatological,1,0,1,155.0,0,,,Unavailable
71236,2025-09-02,170.0,,2,1,0,,0,,2025-09-02,Sold
70169,2025-09-03,103.0,,2,0,1,102.0,0,,,Alternative Accepted
70290,2025-09-03,115.0,,2,0,1,118.0,0,,,Alternative Accepted
70502,2025-09-03,128.0,,1,0,0,,0,,,Unavailable
70563,2025-09-03,132.0,,1,0,1,127.0,0,,,Customer Declined
70987,2025-09-03,,Dermatological,2,0,0,,1,9754.0,2025-09-05,Ordered and Fulfilled
71222,2025-09-03,168.0,,1,1,0,,0,,2025-09-03,Sold
71311,2025-09-03,139.0,,1,1,0,,0,,2025-09-03,Sold
70291,2025-09-04,115.0,,2,0,1,112.0,1,9450.0,2025-09-07,Ordered and Fulfilled
70670,2025-09-04,136.0,,2,0,0,,0,,,Customer Declined
71121,2025-09-04,104.0,,1,1,0,,0,,2025-09-04,Sold
70412,2025-09-05,121.0,,1,0,1,126.0,0,,,Unavailable
70503,2025-09-05,,Cough & Cold,1,0,1,134.0,1,9540.0,2025-09-10,Ordered and Fulfilled
70988,2025-09-05,154.0,,1,0,1,155.0,1,9755.0,2025-09-07,Ordered and Fulfilled
71038,2025-09-05,156.0,,2,1,0,,0,,2025-09-05,Sold
70062,2025-09-06,102.0,,2,0,0,,0,,,Unavailable
70564,2025-09-06,132.0,,2,0,0,,1,9574.0,2025-09-13,Ordered and Fulfilled
70824,2025-09-06,144.0,,2,0,1,145.0,1,9688.0,2025-09-11,Ordered and Fulfilled
70063,2025-09-07,,Antimalarial,1,0,1,103.0,0,,,Alternative Accepted
70170,2025-09-07,103.0,,2,0,0,,1,9404.0,2025-09-11,Ordered and Fulfilled
70671,2025-09-07,,Gastro/Antacid,1,0,0,,1,9625.0,2025-09-11,Ordered and Fulfilled
70825,2025-09-07,,Vitamins & Supplements,2,0,1,146.0,1,9689.0,2025-09-16,Ordered and Fulfilled
70854,2025-09-07,,Vitamins & Supplements,2,0,1,149.0,1,9698.0,2025-09-10,Ordered and Fulfilled
71042,2025-09-07,138.0,,1,1,0,,0,,2025-09-07,Sold
71105,2025-09-07,159.0,,1,1,0,,0,,2025-09-07,Sold
71152,2025-09-07,152.0,,1,1,0,,0,,2025-09-07,Sold
71214,2025-09-07,134.0,,2,1,0,,0,,2025-09-07,Sold
71136,2025-09-08,135.0,,2,1,0,,0,,2025-09-08,Sold
70171,2025-09-09,103.0,,2,0,1,101.0,0,,,Unavailable
70458,2025-09-09,124.0,,1,0,1,125.0,1,9523.0,2025-09-12,Ordered and Fulfilled
70672,2025-09-09,136.0,,1,0,1,140.0,1,9626.0,2025-09-13,Ordered and Fulfilled
70919,2025-09-09,153.0,,2,0,1,151.0,0,,,Alternative Accepted
71233,2025-09-09,163.0,,2,1,0,,0,,2025-09-09,Sold
70064,2025-09-10,102.0,,1,0,0,,0,,,Customer Declined
70340,2025-09-10,120.0,,2,0,1,114.0,0,,,Alternative Accepted
70673,2025-09-10,136.0,,2,0,1,141.0,0,,,Unavailable
70826,2025-09-10,144.0,,2,0,1,147.0,1,9690.0,2025-09-15,Ordered and Fulfilled
70989,2025-09-10,154.0,,2,0,0,,1,9756.0,2025-09-12,Ordered and Fulfilled
71223,2025-09-10,170.0,,1,1,0,,0,,2025-09-10,Sold
71286,2025-09-10,116.0,,1,1,0,,0,,2025-09-10,Sold
70172,2025-09-11,103.0,,2,0,1,102.0,0,,,Alternative Accepted
70341,2025-09-11,120.0,,1,0,1,117.0,0,,,Alternative Accepted
70674,2025-09-11,136.0,,1,0,0,,0,,,Unavailable
70827,2025-09-11,144.0,,2,0,0,,1,9691.0,2025-09-16,Ordered and Fulfilled
71141,2025-09-11,165.0,,2,1,0,,0,,2025-09-11,Sold
71202,2025-09-11,110.0,,1,1,0,,0,,2025-09-11,Sold
71232,2025-09-11,160.0,,2,1,0,,0,,2025-09-11,Sold
70173,2025-09-12,,Antimalarial,2,0,1,101.0,0,,,Alternative Accepted
70413,2025-09-12,121.0,,1,0,1,125.0,1,9504.0,2025-09-19,Ordered and Fulfilled
70920,2025-09-12,153.0,,2,0,1,151.0,0,,,Alternative Accepted
71012,2025-09-12,162.0,,1,0,1,163.0,1,9767.0,2025-09-15,Ordered and Fulfilled
70174,2025-09-13,103.0,,1,0,0,,1,9405.0,2025-09-17,Ordered and Fulfilled
70217,2025-09-13,113.0,,1,0,1,115.0,0,,,Customer Declined
70342,2025-09-13,,Antibiotic,2,0,0,,0,,,Customer Declined
70414,2025-09-13,,Antihistamine,2,0,0,,0,,,Customer Declined
70504,2025-09-13,128.0,,1,0,0,,1,9541.0,2025-09-18,Ordered and Fulfilled
71154,2025-09-13,152.0,,1,1,0,,0,,2025-09-13,Sold
70218,2025-09-14,113.0,,1,0,0,,1,9421.0,2025-09-17,Ordered and Fulfilled
70565,2025-09-14,132.0,,2,0,1,131.0,0,,,Alternative Accepted
70855,2025-09-14,,Vitamins & Supplements,2,0,0,,0,,,Unavailable
70921,2025-09-14,153.0,,2,0,1,155.0,1,9725.0,2025-09-17,Ordered and Fulfilled
70990,2025-09-14,,Dermatological,2,0,0,,1,9757.0,2025-09-16,Ordered and Fulfilled
71013,2025-09-14,162.0,,1,0,1,161.0,1,9768.0,2025-09-17,Ordered and Fulfilled
71108,2025-09-14,135.0,,2,1,0,,0,,2025-09-14,Sold
70292,2025-09-15,115.0,,2,0,0,,0,,,Unavailable
70566,2025-09-15,132.0,,1,0,1,131.0,0,,,Customer Declined
70675,2025-09-15,,Gastro/Antacid,1,0,1,141.0,1,9627.0,2025-09-19,Ordered and Fulfilled
70828,2025-09-15,144.0,,2,0,1,150.0,0,,,Customer Declined
71100,2025-09-15,112.0,,1,1,0,,0,,2025-09-15,Sold
70175,2025-09-16,103.0,,1,0,0,,1,9406.0,2025-09-20,Ordered and Fulfilled
70293,2025-09-16,115.0,,2,0,1,118.0,1,9451.0,2025-09-19,Ordered and Fulfilled
70744,2025-09-16,137.0,,1,0,1,140.0,1,9656.0,2025-09-20,Ordered and Fulfilled
70415,2025-09-17,121.0,,2,0,0,,1,9505.0,2025-09-27,Ordered and Fulfilled
70829,2025-09-17,144.0,,1,0,0,,1,9692.0,2025-09-22,Ordered and Fulfilled
70065,2025-09-18,,Antimalarial,2,0,0,,0,,,Customer Declined
70176,2025-09-18,103.0,,1,0,1,101.0,0,,,Alternative Accepted
70294,2025-09-18,115.0,,1,0,0,,1,9452.0,2025-09-21,Ordered and Fulfilled
70343,2025-09-18,120.0,,1,0,1,119.0,1,9473.0,2025-09-27,Ordered and Fulfilled
71159,2025-09-18,122.0,,2,1,0,,0,,2025-09-18,Sold
70066,2025-09-19,102.0,,2,0,0,,0,,,Customer Declined
70922,2025-09-19,153.0,,2,0,1,155.0,0,,,Customer Declined
71190,2025-09-19,118.0,,2,1,0,,0,,2025-09-19,Sold
70067,2025-09-20,102.0,,1,0,1,101.0,1,9360.0,2025-09-25,Ordered and Fulfilled
70177,2025-09-20,103.0,,2,0,1,102.0,0,,,Unavailable
70567,2025-09-20,132.0,,2,0,1,127.0,1,9575.0,2025-09-24,Ordered and Fulfilled
70745,2025-09-20,137.0,,1,0,1,135.0,1,9657.0,,Other
70991,2025-09-20,154.0,,2,0,1,151.0,0,,,Unavailable
70295,2025-09-21,115.0,,1,0,0,,1,9453.0,2025-09-24,Ordered and Fulfilled
70344,2025-09-21,120.0,,2,0,1,112.0,0,,,Customer Declined
70568,2025-09-21,132.0,,2,0,0,,0,,,Customer Declined
70746,2025-09-21,137.0,,2,0,1,139.0,0,,,Alternative Accepted
70830,2025-09-21,144.0,,2,0,1,147.0,1,9693.0,,Other
71055,2025-09-21,116.0,,2,1,0,,0,,2025-09-21,Sold
71208,2025-09-21,127.0,,2,1,0,,0,,2025-09-21,Sold
70595,2025-09-22,133.0,,1,0,1,132.0,1,9588.0,2025-09-24,Ordered and Fulfilled
70676,2025-09-22,136.0,,1,0,0,,1,9628.0,2025-09-26,Ordered and Fulfilled
71129,2025-09-22,143.0,,2,1,0,,0,,2025-09-22,Sold
70178,2025-09-23,103.0,,1,0,1,101.0,0,,,Customer Declined
70345,2025-09-23,120.0,,2,0,1,119.0,0,,,Alternative Accepted
71306,2025-09-23,167.0,,2,1,0,,0,,2025-09-23,Sold
70296,2025-09-24,115.0,,1,0,0,,1,9454.0,2025-09-27,Ordered and Fulfilled
70569,2025-09-24,132.0,,1,0,1,128.0,0,,,Unavailable
70596,2025-09-24,133.0,,2,0,1,134.0,1,9589.0,2025-09-29,Ordered and Fulfilled
70747,2025-09-24,137.0,,1,0,0,,1,9658.0,,Other
70992,2025-09-24,154.0,,2,0,1,152.0,1,9758.0,2025-09-26,Ordered and Fulfilled
71070,2025-09-24,165.0,,2,1,0,,0,,2025-09-24,Sold
70219,2025-09-25,,Antibiotic,2,0,1,118.0,0,,,Alternative Accepted
70993,2025-09-25,154.0,,2,0,1,151.0,0,,,Alternative Accepted
70068,2025-09-26,102.0,,2,0,1,101.0,1,9361.0,,Other
70297,2025-09-26,115.0,,2,0,1,118.0,1,9455.0,2025-09-29,Ordered and Fulfilled
70459,2025-09-26,124.0,,1,0,1,121.0,1,9524.0,,Other
70570,2025-09-26,132.0,,2,0,1,134.0,1,9576.0,2025-09-30,Ordered and Fulfilled
70597,2025-09-26,133.0,,2,0,0,,0,,,Customer Declined
70677,2025-09-26,136.0,,1,0,1,140.0,0,,,Unavailable
70923,2025-09-26,,Dermatological,2,0,1,152.0,1,9726.0,,Other
70069,2025-09-27,102.0,,2,0,1,101.0,0,,,Unavailable
70346,2025-09-27,120.0,,2,0,0,,1,9474.0,2025-09-30,Ordered and Fulfilled
71048,2025-09-27,116.0,,2,1,0,,0,,2025-09-27,Sold
71096,2025-09-27,106.0,,2,1,0,,0,,2025-09-27,Sold
71151,2025-09-27,170.0,,2,1,0,,0,,2025-09-27,Sold
70416,2025-09-28,121.0,,1,0,0,,0,,,Unavailable
70748,2025-09-28,137.0,,2,0,0,,0,,,Customer Declined
70831,2025-09-28,144.0,,2,0,0,,0,,,Customer Declined
70856,2025-09-28,147.0,,2,0,1,148.0,0,,,Customer Declined
71021,2025-09-28,134.0,,2,1,0,,0,,2025-09-28,Sold
70179,2025-09-29,103.0,,1,0,1,101.0,1,9407.0,,Other
70220,2025-09-29,,Antibiotic,2,0,0,,1,9422.0,,Other
70832,2025-09-29,144.0,,2,0,1,150.0,0,,,Customer Declined
70924,2025-09-29,,Dermatological,1,0,1,156.0,0,,,Unavailable
70180,2025-09-30,103.0,,2,0,1,102.0,1,9408.0,,Other
70298,2025-09-30,115.0,,1,0,1,118.0,0,,,Customer Declined
70571,2025-09-30,132.0,,2,0,1,133.0,0,,,Alternative Accepted
70678,2025-09-30,,Gastro/Antacid,2,0,1,137.0,0,,,Customer Declined
70833,2025-09-30,144.0,,1,0,1,150.0,1,9694.0,,Other
70925,2025-09-30,,Dermatological,2,0,1,155.0,0,,,Alternative Accepted
70994,2025-09-30,154.0,,1,0,0,,0,,,Unavailable
71135,2025-09-30,112.0,,1,1,0,,0,,2025-09-30,Sold
